distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
10-6-4,3,KNN,DeepONMF_H3,0.959,0.0151657508881031,0.97375,0.0161777238819309,0.9,0.0395284707521047,0.9750387149596847,0.0095908151203763,0.936875,0.0213554369540873
10-6-4,3,KNN,DeepONMF_W,0.8949999999999999,0.0149999999999999,0.9075,0.0222731621015068,0.845,0.054198708471697,0.9593231478407293,0.0133067124129133,0.87625,0.0230276667836756
10-6-4,3,SVM,DeepONMF_H3,0.971,0.0151657508881031,0.98,0.0111803398874989,0.935,0.0335410196624968,0.9836788472255394,0.0084569230059657,0.9575,0.0218303114957162
10-6-4,3,SVM,DeepONMF_W,0.91,0.0079056941504209,0.9025,0.0113536888278655,0.94,0.0223606797749978,0.9837072251702792,0.00592807065336,0.92125,0.0097327571889983
10-6-4,3,UjaNet,DeepONMF_H3,0.987,0.0075828754440515,0.99125,0.0071260964068696,0.97,0.0209165006633519,0.9925072792918704,0.0052093895730579,0.980625,0.011566722202076
10-6-4,3,UjaNet,DeepONMF_W,0.958,0.0213892496362074,0.97625,0.0204442840422451,0.885,0.0575543221661067,0.9715124551797172,0.0142569244794602,0.930625,0.0319759431057162
15-10-5,3,KNN,DeepONMF_H3,0.952,0.0135092560861062,0.9825,0.005229125165838,0.8300000000000001,0.0622494979899436,0.9587088074405512,0.0147194457516436,0.90625,0.0314835026243904
15-10-5,3,KNN,DeepONMF_W,0.902,0.0164316767251549,0.90375,0.0129602758458297,0.8949999999999999,0.0480884601541783,0.9718529914196822,0.012881158273775,0.899375,0.0270091130454149
15-10-5,3,SVM,DeepONMF_H3,0.969,0.0074161984870956,0.9775,0.0071260964068696,0.935,0.0223606797749978,0.9836705837297428,0.0055243199172691,0.95625,0.0118996454779123
15-10-5,3,SVM,DeepONMF_W,0.924,0.0065192024052026,0.92,0.0120221150385445,0.94,0.0223606797749978,0.9840331446336784,0.0058073298113154,0.93,0.0071942902707633
15-10-5,3,UjaNet,DeepONMF_H3,0.993,0.0067082039324993,0.99625,0.0034232659844072,0.98,0.0209165006633519,0.9950155279503106,0.005201327380379,0.988125,0.0119814309454255
15-10-5,3,UjaNet,DeepONMF_W,0.959,0.0143178210632763,0.97125,0.0094785943050643,0.91,0.0518411033833193,0.9774645020051438,0.0126602220388899,0.940625,0.0275106513463421
8-5-3,3,KNN,DeepONMF_H3,0.962,0.0125499003980111,0.9875,0.0098821176880262,0.86,0.0335410196624968,0.9657917762689768,0.0080544233362176,0.92375,0.0195905350233218
8-5-3,3,KNN,DeepONMF_W,0.897,0.0160468065358812,0.91375,0.0231334444041521,0.8300000000000001,0.0273861278752583,0.955648347374883,0.0064346342781168,0.871875,0.0118996454779123
8-5-3,3,SVM,DeepONMF_H3,0.967,0.0178885438199983,0.97625,0.0149216704828916,0.93,0.0325960120260131,0.9823569902442956,0.0082699189185192,0.953125,0.0230700360316146
8-5-3,3,SVM,DeepONMF_W,0.906,0.0054772255750516,0.89625,0.0113536888278656,0.945,0.0209165006633518,0.9849659373824916,0.0055181418198848,0.920625,0.0056768444139327
8-5-3,3,UjaNet,DeepONMF_H3,0.985,0.0061237243569579,0.9925,0.0081490030065033,0.955,0.0273861278752583,0.9888493942563292,0.0066743531968477,0.97375,0.012223504509755
8-5-3,3,UjaNet,DeepONMF_W,0.964,0.0207364413533276,0.9775,0.0219195973959377,0.91,0.0335410196624968,0.9774993138943272,0.0084417766716455,0.94375,0.0228574044348871
9-8-7,3,KNN,DeepONMF_H3,0.937,0.0251495526799185,0.97625,0.0102697979532218,0.78,0.1164581469885211,0.9472595566655692,0.0270438599152269,0.878125,0.0587549864905099
9-8-7,3,KNN,DeepONMF_W,0.8800000000000001,0.0209165006633518,0.8825,0.0194655143779967,0.8699999999999999,0.0370809924354783,0.964450474509183,0.0102338779686121,0.8762500000000001,0.0256364303774921
9-8-7,3,SVM,DeepONMF_H3,0.969,0.0138744369255116,0.97625,0.0120221150385445,0.94,0.0285043856274784,0.9848649570040444,0.0071984121278875,0.958125,0.0185668134718911
9-8-7,3,SVM,DeepONMF_W,0.925,0.0149999999999999,0.92375,0.0120221150385446,0.93,0.0325960120260132,0.9814028023077828,0.008681947668038,0.926875,0.0210328983380797
9-8-7,3,UjaNet,DeepONMF_H3,0.992,0.0083666002653407,0.99375,0.0062499999999999,0.985,0.0223606797749979,0.99625,0.0055901699437494,0.989375,0.0131843894435805
9-8-7,3,UjaNet,DeepONMF_W,0.968,0.0075828754440515,0.97375,0.0167705098312484,0.945,0.0480884601541783,0.9863247080942016,0.0117825504563252,0.959375,0.0176776695296636
10-3,2,KNN,DeepONMF_H2,0.969,0.0155724115023974,0.98,0.0128086884574495,0.925,0.0306186217847897,0.981209818308875,0.0077203412956596,0.9525,0.0207759626732433
10-3,2,KNN,DeepONMF_W,0.882,0.0204939015319191,0.9125,0.0098821176880261,0.76,0.0741619848709566,0.9384901846786604,0.0181483914725346,0.83625,0.0401778273740629
10-3,2,SVM,DeepONMF_H2,0.972,0.0144048602908879,0.98,0.0120221150385445,0.94,0.0285043856274784,0.9849126206786044,0.0071679039769757,0.96,0.0191876017912609
10-3,2,SVM,DeepONMF_W,0.913,0.0027386127875258,0.905,0.0068465319688145,0.945,0.0209165006633518,0.9850875463252102,0.0055166855397116,0.925,0.0076546554461974
10-3,2,UjaNet,DeepONMF_H2,0.99,0.005,0.9925,0.0068465319688146,0.98,0.0209165006633519,0.9950232919254658,0.0051989945273601,0.98625,0.0092702481088695
10-3,2,UjaNet,DeepONMF_W,0.961,0.0114017542509913,0.98,0.0149216704828916,0.885,0.0602079728939614,0.9717534677923356,0.014061431419693,0.9325,0.026754818491255
10-4,2,KNN,DeepONMF_H2,0.954,0.0155724115023974,0.97375,0.0102697979532218,0.875,0.05,0.9689793542128652,0.0122133317758016,0.924375,0.0277228188952711
10-4,2,KNN,DeepONMF_W,0.902,0.0152479506819769,0.91625,0.0156873754975139,0.845,0.0480884601541783,0.9595442717385964,0.0118766801411309,0.880625,0.0247447911185364
10-4,2,SVM,DeepONMF_H2,0.973,0.0130384048104053,0.9775,0.0113536888278655,0.955,0.0325960120260132,0.9886467843375938,0.0081756424979141,0.96625,0.0191876017912609
10-4,2,SVM,DeepONMF_W,0.917,0.0090829510622924,0.91125,0.0111803398874989,0.94,0.0223606797749978,0.9838455446978608,0.0059663293888284,0.925625,0.0113536888278655
10-4,2,UjaNet,DeepONMF_H2,0.986,0.0082158383625775,0.9875,0.0098821176880262,0.98,0.0209165006633519,0.9949919411903452,0.0052317104371886,0.98375,0.0106891446103044
10-4,2,UjaNet,DeepONMF_W,0.948,0.0246475150877324,0.95875,0.0311247489949718,0.905,0.0325960120260132,0.975891268924085,0.0079346067807874,0.931875,0.0205395959064437
10-5,2,KNN,DeepONMF_H2,0.957,0.0067082039324993,0.97875,0.0071260964068696,0.8699999999999999,0.0325960120260132,0.9679273973640358,0.0076792687592181,0.924375,0.0152133268057976
10-5,2,KNN,DeepONMF_W,0.899,0.0250998007960222,0.91375,0.0213782892206088,0.8400000000000001,0.0698212002188446,0.958213187067902,0.0180515508277267,0.8768750000000001,0.0394419074399299
10-5,2,SVM,DeepONMF_H2,0.972,0.0135092560861063,0.98,0.0120221150385445,0.94,0.0285043856274784,0.984928049114545,0.0071576981990211,0.96,0.0181411565921249
10-5,2,SVM,DeepONMF_W,0.924,0.0041833001326703,0.92125,0.0094785943050644,0.935,0.0223606797749978,0.9827357486976992,0.0058228697336652,0.928125,0.0073287746247241
10-5,2,UjaNet,DeepONMF_H2,0.99,0.0061237243569579,0.99,0.0083852549156242,0.99,0.0136930639376291,0.9975,0.0034232659844072,0.99,0.0064043442287247
10-5,2,UjaNet,DeepONMF_W,0.9559999999999998,0.0108397416943394,0.96,0.0185404962177392,0.94,0.0285043856274784,0.9847376352896194,0.0069141548759981,0.95,0.0088388347648318
10-5-4,3,KNN,DeepONMF_H3,0.965,0.0035355339059327,0.985,0.0055901699437495,0.885,0.0136930639376291,0.9716567419943064,0.0031964844857867,0.935,0.0055901699437495
10-5-4,3,KNN,DeepONMF_W,0.899,0.0167332005306815,0.91375,0.0081490030065032,0.8400000000000001,0.0575543221661066,0.958166360185034,0.0147520466437099,0.8768750000000001,0.0317614398681797
10-5-4,3,SVM,DeepONMF_H3,0.974,0.0155724115023974,0.9825,0.0102697979532218,0.94,0.0379143772202577,0.9849606918238992,0.0095111816116451,0.96125,0.0238607614610263
10-5-4,3,SVM,DeepONMF_W,0.9190000000000002,0.0138744369255116,0.9125,0.0139754248593736,0.945,0.0209165006633518,0.985142118912078,0.0057012008741149,0.92875,0.015372967345311
10-5-4,3,UjaNet,DeepONMF_H3,0.988,0.0083666002653407,0.99,0.0113536888278655,0.98,0.0209165006633519,0.9950147428223676,0.0051792904996642,0.985,0.0097327571889984
10-5-4,3,UjaNet,DeepONMF_W,0.958,0.0198746069143517,0.9675,0.0184348515046907,0.92,0.073739406018763,0.9800282939068212,0.0178290481523085,0.94375,0.0371730539167822
10-6,2,KNN,DeepONMF_H2,0.953,0.0103682206766638,0.98,0.0081490030065033,0.8450000000000001,0.0622494979899436,0.9621925095130408,0.0146551611125115,0.9125,0.029064180058966
10-6,2,KNN,DeepONMF_W,0.892,0.0075828754440515,0.9075,0.0173430461568895,0.8300000000000001,0.0570087712549568,0.9556014801619372,0.0140841943483173,0.86875,0.0217631066831001
10-6,2,SVM,DeepONMF_H2,0.974,0.0129421791055447,0.9825,0.0102697979532218,0.94,0.0285043856274784,0.98496019796066,0.0071529950394223,0.96125,0.0183019380804328
10-6,2,SVM,DeepONMF_W,0.913,0.0083666002653407,0.905,0.0102697979532218,0.945,0.0209165006633518,0.9850687568141828,0.0055675462534736,0.925,0.0105973905986332
10-6,2,UjaNet,DeepONMF_H2,0.994,0.0065192024052026,0.99625,0.0055901699437494,0.985,0.0136930639376291,0.9962499023399352,0.0034234665753223,0.990625,0.0088388347648318
10-6,2,UjaNet,DeepONMF_W,0.968,0.0097467943448089,0.975,0.0076546554461974,0.94,0.0418330013267037,0.9849420104717944,0.0102879857599197,0.9575,0.0207994516153671
10-6-3,3,KNN,DeepONMF_H3,0.967,0.0160468065358812,0.9775,0.0150519932234903,0.925,0.0395284707521046,0.981222285788063,0.0097897241365654,0.95125,0.0229214010261153
10-6-3,3,KNN,DeepONMF_W,0.898,0.0152479506819769,0.92375,0.0102697979532218,0.795,0.0480884601541783,0.9475036192880212,0.0119097049624611,0.859375,0.026791294061691
10-6-3,3,SVM,DeepONMF_H3,0.972,0.0144048602908879,0.97875,0.0129602758458298,0.945,0.0209165006633518,0.986115152324174,0.005367369847025,0.961875,0.0167413690449735
10-6-3,3,SVM,DeepONMF_W,0.913,0.0115108644332213,0.90625,0.0124999999999999,0.94,0.0223606797749978,0.983734953082849,0.0060128965904125,0.923125,0.0135496771179242
10-6-3,3,UjaNet,DeepONMF_H3,0.989,0.0065192024052026,0.9925,0.0068465319688145,0.975,0.0176776695296637,0.9937574691406555,0.0043922664449016,0.98375,0.0094785943050644
10-6-3,3,UjaNet,DeepONMF_W,0.957,0.0265988721565407,0.97375,0.0213782892206088,0.89,0.0575543221661066,0.9725176044704296,0.01456251990595,0.931875,0.0371993153498824
10-7,2,KNN,DeepONMF_H2,0.948,0.0175356779167501,0.97375,0.0102697979532218,0.845,0.0570087712549568,0.9618154446296016,0.0136827499013122,0.909375,0.0317921717958997
10-7,2,KNN,DeepONMF_W,0.881,0.0155724115023974,0.9,0.025,0.805,0.051234753829798,0.9488836297155028,0.0117186735977826,0.8525,0.0200585081698515
10-7,2,SVM,DeepONMF_H2,0.971,0.017102631376487,0.97875,0.0150519932234903,0.94,0.0285043856274784,0.9848727191248946,0.0072800515351437,0.959375,0.0209631372890604
10-7,2,SVM,DeepONMF_W,0.911,0.0114017542509913,0.90375,0.0113536888278655,0.94,0.0285043856274784,0.9837084826987958,0.0076931119337154,0.921875,0.0160869220952921
10-7,2,UjaNet,DeepONMF_H2,0.99,0.0061237243569579,0.9925,0.0081490030065033,0.98,0.0209165006633519,0.9950230025623108,0.005176416959056,0.98625,0.0095299691762356
10-7,2,UjaNet,DeepONMF_W,0.965,0.0145773797371132,0.97375,0.0120221150385445,0.93,0.0596866819315666,0.982534021328442,0.0146972648654868,0.951875,0.0298596979639781
10-8-3,3,KNN,DeepONMF_H3,0.954,0.0138744369255116,0.9775,0.0113536888278655,0.86,0.0547722557505165,0.9655735370846577,0.0128909583502779,0.91875,0.0276875705416708
10-8-3,3,KNN,DeepONMF_W,0.903,0.0238746727726265,0.9175,0.0243669858620224,0.845,0.0410791918128874,0.9594700086535954,0.0106545657337334,0.88125,0.0275992527072745
10-8-3,3,SVM,DeepONMF_H3,0.971,0.0134164078649987,0.97875,0.0113536888278656,0.94,0.0223606797749978,0.9848814783854788,0.0056899229368022,0.959375,0.0166829347687989
10-8-3,3,SVM,DeepONMF_W,0.909,0.0138744369255116,0.9,0.0220970869120796,0.945,0.0209165006633518,0.9850711215253132,0.0053367312760841,0.9225,0.0040745015032517
10-8-3,3,UjaNet,DeepONMF_H3,0.986,0.0089442719099991,0.99,0.0104582503316759,0.97,0.0111803398874989,0.992483780964772,0.0027867888609179,0.98,0.0081490030065033
10-8-3,3,UjaNet,DeepONMF_W,0.962,0.0130384048104053,0.9775,0.0168865701076328,0.9,0.0637377439199098,0.9753630815010068,0.0154191487377585,0.93875,0.0285215105227616
10-8-4,3,KNN,DeepONMF_H3,0.953,0.0130384048104053,0.98375,0.0034232659844073,0.8300000000000001,0.073739406018763,0.9588684576148612,0.0174190095528868,0.906875,0.0357262814675694
10-8-4,3,KNN,DeepONMF_W,0.8949999999999999,0.0285043856274784,0.91125,0.0213782892206088,0.8300000000000001,0.0990580637807947,0.9558404481267686,0.0244940204241311,0.8706250000000001,0.0525984939185525
10-8-4,3,SVM,DeepONMF_H3,0.968,0.0130384048104053,0.98,0.0092702481088695,0.92,0.0325960120260132,0.980007178014766,0.0081069382251261,0.95,0.0200097632419776
10-8-4,3,SVM,DeepONMF_W,0.921,0.0096176920308356,0.915,0.0104582503316759,0.945,0.0209165006633518,0.9852153066703682,0.0055848913544072,0.93,0.0120221150385445
10-8-4,3,UjaNet,DeepONMF_H3,0.982,0.0171755640373176,0.985,0.0174553000547111,0.97,0.0209165006633519,0.9924113955434248,0.0053483992019089,0.9775,0.0177328261988888
10-8-4,3,UjaNet,DeepONMF_W,0.957,0.0168077363139715,0.97125,0.0180060753636099,0.9,0.0395284707521047,0.9749663469982373,0.0096561232245832,0.935625,0.0221632790331213
10-8-6,3,KNN,DeepONMF_H3,0.933,0.0238746727726266,0.96875,0.0153093108923948,0.79,0.0894427190999916,0.948891933191975,0.0209869972404905,0.8793749999999999,0.0470621264925417
10-8-6,3,KNN,DeepONMF_W,0.8720000000000001,0.0228035085019828,0.8800000000000001,0.0277404262764651,0.8400000000000001,0.0602079728939614,0.9567630011957928,0.0153882722401088,0.86,0.0302496126008251
10-8-6,3,SVM,DeepONMF_H3,0.972,0.0144048602908879,0.97875,0.0113536888278655,0.945,0.0325960120260132,0.986146797893794,0.0081840103818002,0.961875,0.0206581173512979
10-8-6,3,SVM,DeepONMF_W,0.917,0.0090829510622924,0.91,0.0113536888278655,0.945,0.0209165006633518,0.9851511583548116,0.0055514501674593,0.9275,0.0106891446103044
10-8-6,3,UjaNet,DeepONMF_H3,0.988,0.0075828754440515,0.99,0.0071260964068696,0.98,0.0209165006633519,0.9949919411903452,0.0052317104371886,0.985,0.0115667222020761
10-8-6,3,UjaNet,DeepONMF_W,0.9559999999999998,0.0096176920308356,0.97375,0.016177723881931,0.885,0.0602079728939614,0.971620776027582,0.0143597177801602,0.929375,0.0250585252459118
10-8-6-4,4,KNN,DeepONMF_H4,0.958,0.0160468065358812,0.98,0.0081490030065033,0.8699999999999999,0.054198708471697,0.9679822975807272,0.0130701941123101,0.925,0.0300552875963615
10-8-6-4,4,KNN,DeepONMF_W,0.893,0.0109544511501033,0.90375,0.0180060753636099,0.85,0.0395284707521047,0.9603283097174786,0.0095746933947067,0.8768750000000001,0.0154046969298328
10-8-6-4,4,SVM,DeepONMF_H4,0.968,0.0135092560861063,0.97625,0.0092702481088695,0.935,0.0379143772202577,0.9836547590433842,0.0095112162819963,0.955625,0.0221412369798979
10-8-6-4,4,SVM,DeepONMF_W,0.916,0.0096176920308356,0.90625,0.0132582521472477,0.955,0.0273861278752582,0.9878166828511656,0.00726009826797,0.930625,0.0123822579725993
10-8-6-4,4,UjaNet,DeepONMF_H4,0.987,0.0075828754440515,0.98875,0.0102697979532218,0.98,0.0111803398874989,0.9949838786248368,0.0028047275904981,0.984375,0.0058463396668342
10-8-6-4,4,UjaNet,DeepONMF_W,0.958,0.0248997991959774,0.97375,0.0204442840422451,0.8949999999999999,0.0480884601541783,0.9736997968432568,0.012194841806679,0.934375,0.0329979876280357
10-9,2,KNN,DeepONMF_H2,0.931,0.0213307290077015,0.9725,0.0113536888278655,0.765,0.0911729126440523,0.9433715848383264,0.0209034356218516,0.86875,0.0466138559068009
10-9,2,KNN,DeepONMF_W,0.8710000000000001,0.0065192024052026,0.8949999999999999,0.0149216704828916,0.775,0.0467707173346742,0.9410905589862602,0.0110594138738726,0.835,0.017594610325324
10-9,2,SVM,DeepONMF_H2,0.966,0.0124498995979887,0.975,0.0116926793336685,0.93,0.0209165006633518,0.982357194883194,0.0052965604899059,0.9525,0.0148889115619644
10-9,2,SVM,DeepONMF_W,0.911,0.0151657508881031,0.9075,0.0149216704828916,0.925,0.0353553390593273,0.9797971851549414,0.0094387034942586,0.91625,0.0206581173512979
10-9,2,UjaNet,DeepONMF_H2,0.991,0.0074161984870956,0.9975,0.0034232659844072,0.965,0.0379143772202577,0.9913797151946676,0.0092201031112832,0.98125,0.0186193363872078
10-9,2,UjaNet,DeepONMF_W,0.977,0.0125499003980111,0.98875,0.0081490030065033,0.93,0.0447213595499957,0.9826850005386504,0.0110690515583988,0.959375,0.0239016539699661
10-9-7-5,4,KNN,DeepONMF_H4,0.949,0.020124611797498,0.98875,0.0052291251658379,0.79,0.0961769203083567,0.949974207140674,0.0219677001096884,0.889375,0.0484425400603643
10-9-7-5,4,KNN,DeepONMF_W,0.8939999999999999,0.0181659021245849,0.8975,0.0190599383524711,0.8800000000000001,0.0325960120260132,0.96766580022954,0.0087166401382017,0.8887499999999999,0.0210328983380798
10-9-7-5,4,SVM,DeepONMF_H4,0.973,0.0115108644332213,0.98,0.0092702481088695,0.945,0.0325960120260132,0.9861944746902198,0.0082072012940693,0.9625,0.0184877493221863
10-9-7-5,4,SVM,DeepONMF_W,0.913,0.0115108644332213,0.9075,0.0135496771179242,0.935,0.0285043856274783,0.9824647880493156,0.0075557379078548,0.92125,0.0148889115619644
10-9-7-5,4,UjaNet,DeepONMF_H4,0.985,0.0079056941504209,0.98875,0.0081490030065033,0.97,0.0273861278752582,0.9925152331158108,0.0067970414862985,0.979375,0.0137286766478054
10-9-7-5,4,UjaNet,DeepONMF_W,0.964,0.0224722050542442,0.97875,0.0232177195262584,0.905,0.0325960120260132,0.976278734236964,0.008271957138236,0.941875,0.0241657686614765
10-9-7-5-3,5,KNN,DeepONMF_H5,0.961,0.0108397416943393,0.98625,0.0081490030065033,0.86,0.0651920240520265,0.965971970048386,0.0149852242200703,0.923125,0.0305067871546644
10-9-7-5-3,5,KNN,DeepONMF_W,0.903,0.018907670401189,0.92125,0.0244470090195099,0.8300000000000001,0.0447213595499958,0.9560533937033426,0.0111083291653032,0.875625,0.0220306959150182
10-9-7-5-3,5,SVM,DeepONMF_H5,0.972,0.0125499003980111,0.9775,0.0121834929310112,0.95,0.0306186217847897,0.9874039570317776,0.00770488057028,0.96375,0.0176223402248395
10-9-7-5-3,5,SVM,DeepONMF_W,0.914,0.0082158383625775,0.90375,0.0143885805415266,0.955,0.0209165006633518,0.9877882199267232,0.0054615502516957,0.929375,0.0056768444139327
10-9-7-5-3,5,UjaNet,DeepONMF_H5,0.985,0.0106066017177982,0.99125,0.0055901699437494,0.96,0.0379143772202577,0.9900618242466068,0.0094204083740602,0.975625,0.0205395959064437
10-9-7-5-3,5,UjaNet,DeepONMF_W,0.964,0.0272488531868774,0.98375,0.0174553000547111,0.885,0.0977880360780397,0.971959085604012,0.0236265687462724,0.934375,0.0521977909015315
11-10,2,KNN,DeepONMF_H2,0.941,0.0258360213655275,0.9775,0.0113536888278655,0.795,0.1081087415521982,0.9506398128942236,0.025173633426502,0.8862500000000001,0.0560151346735861
11-10,2,KNN,DeepONMF_W,0.852,0.0148323969741913,0.8787499999999999,0.0094785943050644,0.745,0.0622494979899436,0.9325546249650064,0.0154076186497586,0.811875,0.0316690651503955
11-10,2,SVM,DeepONMF_H2,0.969,0.0163554272337961,0.97625,0.0142521928137392,0.94,0.0285043856274784,0.9848410735552744,0.0072661064584218,0.958125,0.0204442840422451
11-10,2,SVM,DeepONMF_W,0.918,0.0139642400437689,0.9125,0.0125,0.94,0.0223606797749978,0.9838009405104324,0.006106278583871,0.92625,0.0167705098312483
11-10,2,UjaNet,DeepONMF_H2,0.996,0.0041833001326704,0.9975,0.0034232659844072,0.99,0.0136930639376291,0.9975077639751554,0.0034126623228017,0.99375,0.007328774624724
11-10,2,UjaNet,DeepONMF_W,0.98,0.0086602540378443,0.98875,0.0052291251658379,0.945,0.0273861278752582,0.986304250166022,0.0067791552684063,0.966875,0.0154046969298327
11-3,2,KNN,DeepONMF_H2,0.963,0.0103682206766638,0.98125,0.0098821176880262,0.89,0.0379143772202577,0.9728128924805088,0.009187062160677,0.935625,0.019085539355753
11-3,2,KNN,DeepONMF_W,0.925,0.0199999999999999,0.955,0.0155623744974859,0.8049999999999999,0.0596866819315666,0.9515337920512466,0.014280943944844,0.8799999999999999,0.0333365883827364
11-3,2,SVM,DeepONMF_H2,0.973,0.0139642400437689,0.98,0.0092702481088695,0.945,0.0410791918128874,0.9862025316455696,0.0102991927185455,0.9625,0.023593232610221
11-3,2,SVM,DeepONMF_W,0.914,0.0065192024052026,0.905,0.0111803398874989,0.95,0.0176776695296636,0.9864286992833792,0.0046178214555167,0.9275,0.0055901699437494
11-3,2,UjaNet,DeepONMF_H2,0.991,0.0096176920308356,0.9975,0.0055901699437494,0.965,0.0285043856274784,0.9913196840733072,0.0070718228065851,0.98125,0.0165359456941536
11-3,2,UjaNet,DeepONMF_W,0.964,0.0134164078649987,0.97875,0.0113536888278656,0.905,0.0325960120260132,0.9763255977496484,0.0080052944990188,0.941875,0.0195905350233219
11-4,2,KNN,DeepONMF_H2,0.971,0.0089442719099991,0.98375,0.0055901699437494,0.92,0.0370809924354783,0.9801386899059346,0.0091112066121093,0.951875,0.0189571886101288
11-4,2,KNN,DeepONMF_W,0.898,0.0135092560861063,0.925,0.0098821176880262,0.79,0.0821583836257749,0.9467128350166948,0.0197587762014398,0.8574999999999999,0.0384387703042124
11-4,2,SVM,DeepONMF_H2,0.973,0.0115108644332213,0.98,0.0092702481088695,0.945,0.0209165006633518,0.9861475001990287,0.0053048244214673,0.9625,0.0149869735103522
11-4,2,SVM,DeepONMF_W,0.915,0.0127475487839819,0.91,0.0156873754975139,0.935,0.0285043856274783,0.9825180821616132,0.0075519405724824,0.9225,0.0148889115619645
11-4,2,UjaNet,DeepONMF_H2,0.99,0.0093541434669348,0.995,0.0052291251658379,0.97,0.0325960120260132,0.9925541561229968,0.0080852359565489,0.9825,0.0177603402979785
11-4,2,UjaNet,DeepONMF_W,0.963,0.0075828754440515,0.97,0.0120221150385445,0.935,0.0223606797749978,0.9835818813157184,0.0055507982673368,0.9525,0.0086715230784447
11-5,2,KNN,DeepONMF_H2,0.965,0.0132287565553229,0.98625,0.0081490030065033,0.8800000000000001,0.0570087712549569,0.9706305955358308,0.0137730713556926,0.933125,0.028861874722547
11-5,2,KNN,DeepONMF_W,0.8949999999999999,0.0122474487139159,0.92875,0.0083852549156242,0.76,0.0602079728939614,0.9395119517017424,0.0142924904603205,0.844375,0.0293483922046847
11-5,2,SVM,DeepONMF_H2,0.975,0.0141421356237309,0.9825,0.0102697979532218,0.945,0.0370809924354783,0.98621805959588,0.0093055732655376,0.96375,0.0221632790331214
11-5,2,SVM,DeepONMF_W,0.918,0.0044721359549996,0.915,0.0071260964068696,0.93,0.0111803398874989,0.9812517103556831,0.0028770667868421,0.9225,0.0040745015032516
11-5,2,UjaNet,DeepONMF_H2,0.988,0.0067082039324993,0.9925,0.0052291251658379,0.97,0.0325960120260132,0.992561156769688,0.008029073606172,0.98125,0.0157804764661907
11-5,2,UjaNet,DeepONMF_W,0.944,0.0188414436814167,0.94625,0.0236345880014862,0.935,0.0379143772202577,0.9832236004379776,0.0096908827098765,0.940625,0.0201314042605079
11-5-3,3,KNN,DeepONMF_H3,0.963,0.0115108644332213,0.985,0.0071260964068696,0.875,0.0433012701892219,0.969322932804528,0.0104976505627095,0.93,0.0228146403105549
11-5-3,3,KNN,DeepONMF_W,0.91,0.0079056941504209,0.9525,0.0143885805415266,0.74,0.0379143772202577,0.9362387069452288,0.0080463733441077,0.8462500000000001,0.0145572683735651
