distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std,origen
7-6-5-3,4,KNN,DeepONMF_W,0.8715999999999999,0.0121161049846887,0.679,0.0302902624617218,0.91975,0.0075725656154304,0.7103871824478134,0.0347666011075722,0.7993750000000001,0.0189314140385761,anterior
7-6-5-3,4,SVM,DeepONMF_H4,0.9608,0.006870225614927,0.902,0.0171755640373176,0.9755,0.0042938910093294,0.9049219845794072,0.0193312736176058,0.93875,0.0107347275233235,anterior
7-6-5-3,4,SVM,DeepONMF_W,0.9044,0.0088769364084688,0.7609999999999999,0.0221923410211721,0.94025,0.0055480852552931,0.7800765124654896,0.0284349736762296,0.850625,0.0138702131382326,anterior
7-6-5-3,4,UjaNet,DeepONMF_H4,0.9708,0.0092303846073714,0.927,0.0230759615184286,0.98175,0.0057689903796071,0.9283545353005076,0.0232236515357858,0.954375,0.0144224759490179,anterior
7-6-5-3,4,UjaNet,DeepONMF_W,0.9432,0.0108258948821794,0.858,0.0270647372054487,0.9645,0.0067661843013621,0.8646238541257162,0.0276260829830968,0.91125,0.0169154607534054,anterior
8-3,2,KNN,DeepONMF_H2,0.9472000000000002,0.0084380092438916,0.868,0.0210950231097289,0.967,0.0052737557774322,0.8746972615298605,0.0236404843726767,0.9175,0.0131843894435806,anterior
8-3,2,KNN,DeepONMF_W,0.8600000000000001,0.0112249721603218,0.6500000000000001,0.0280624304008045,0.9125,0.007015607600201,0.690795074446729,0.0216259136225493,0.78125,0.0175390190005028,anterior
8-3,2,SVM,DeepONMF_H2,0.9636,0.0086486993241758,0.909,0.0216217483104396,0.97725,0.0054054370776099,0.9103172923687,0.0230142236178042,0.943125,0.0135135926940248,anterior
8-3,2,SVM,DeepONMF_W,0.898,0.010295630140987,0.745,0.0257390753524675,0.93625,0.0064347688381168,0.7563669054578563,0.0353968757946623,0.840625,0.0160869220952921,anterior
8-3,2,UjaNet,DeepONMF_H2,0.9736,0.0111713920350152,0.934,0.0279284800875378,0.9835,0.0069821200218845,0.9352429863538392,0.0272340496596892,0.95875,0.0174553000547112,anterior
8-3,2,UjaNet,DeepONMF_W,0.944,0.013490737563232,0.8600000000000001,0.0337268439080801,0.965,0.00843171097702,0.8670691360221223,0.0261618658140901,0.9125,0.02107927744255,anterior
8-4,2,KNN,DeepONMF_H2,0.9372,0.0162234398325386,0.843,0.0405585995813464,0.96075,0.0101396498953366,0.8520876742124106,0.038307703527882,0.901875,0.0253491247383415,anterior
8-4,2,KNN,DeepONMF_W,0.8384,0.0087635609200826,0.596,0.0219089023002066,0.899,0.0054772255750516,0.6325837482909599,0.0172418888276699,0.7475,0.0136930639376291,anterior
8-4,2,SVM,DeepONMF_H2,0.9584,0.0077974354758471,0.8960000000000001,0.0194935886896179,0.974,0.0048733971724044,0.8984984645147858,0.0209334816435241,0.935,0.0121834929310112,anterior
8-4,2,SVM,DeepONMF_W,0.8808,0.009338094023943,0.7020000000000001,0.0233452350598574,0.9255,0.0058363087649644,0.70554989951062,0.0308400757002568,0.81375,0.0145907719124109,anterior
8-4,2,UjaNet,DeepONMF_H2,0.9772,0.0092303846073714,0.943,0.0230759615184286,0.98575,0.0057689903796072,0.9449044991164172,0.0216798221402581,0.964375,0.0144224759490178,anterior
8-4,2,UjaNet,DeepONMF_W,0.9316,0.0135203550249243,0.8290000000000001,0.0338008875623111,0.95725,0.0084502218905777,0.8343285586114485,0.0305993502872371,0.8931250000000001,0.0211255547264444,anterior
8-4-3,3,KNN,DeepONMF_H3,0.94,0.006164414002969,0.85,0.0154110350074224,0.9625,0.0038527587518556,0.8591971049533607,0.0176012756249903,0.90625,0.009631896879639,anterior
8-4-3,3,KNN,DeepONMF_W,0.8524,0.0129923054151292,0.631,0.0324807635378234,0.90775,0.0081201908844558,0.6758370851524109,0.0342700208442524,0.769375,0.0203004772111395,anterior
8-4-3,3,SVM,DeepONMF_H3,0.9584,0.0060663003552412,0.8959999999999999,0.015165750888103,0.974,0.0037914377220257,0.8982432077261177,0.017114351067893,0.935,0.0094785943050643,anterior
8-4-3,3,SVM,DeepONMF_W,0.8987999999999999,0.005215361924162,0.747,0.0130384048104052,0.93675,0.0032596012026013,0.7640811650751796,0.0197346854359357,0.8418749999999999,0.0081490030065033,anterior
8-4-3,3,UjaNet,DeepONMF_H3,0.976,0.0087177978870813,0.94,0.0217944947177034,0.985,0.0054486236794258,0.9411594006426705,0.0211925637977458,0.9625,0.0136215591985645,anterior
8-4-3,3,UjaNet,DeepONMF_W,0.9472,0.0123773987574126,0.868,0.0309434968935315,0.967,0.0077358742233828,0.8771187493651516,0.0227586757417348,0.9175,0.0193396855584572,anterior
8-5,2,KNN,DeepONMF_H2,0.9268,0.0108258948821795,0.817,0.0270647372054487,0.95425,0.0067661843013622,0.8273591977480553,0.0273251638015978,0.8856249999999999,0.0169154607534054,anterior
8-5,2,KNN,DeepONMF_W,0.8208,0.0105451410611712,0.552,0.026362852652928,0.8879999999999999,0.006590713163232,0.5850326054072351,0.0326006799324928,0.72,0.0164767829080801,anterior
8-5,2,SVM,DeepONMF_H2,0.9604,0.0109909053312272,0.901,0.0274772633280681,0.97525,0.006869315832017,0.903643266954726,0.0290538139142239,0.938125,0.0171732895800426,anterior
8-5,2,SVM,DeepONMF_W,0.8868,0.0026832815729997,0.717,0.0067082039324993,0.92925,0.0016770509831248,0.7172875812332354,0.0096208739669906,0.8231249999999999,0.0041926274578121,anterior
8-5,2,UjaNet,DeepONMF_H2,0.9768,0.0084380092438915,0.942,0.021095023109729,0.9855,0.0052737557774322,0.9428638708664382,0.0207459091779172,0.96375,0.0131843894435806,anterior
8-5,2,UjaNet,DeepONMF_W,0.9324,0.0108995412747509,0.8310000000000001,0.0272488531868774,0.95775,0.0068122132967193,0.8377214356500332,0.025916214893759,0.8943749999999999,0.0170305332417984,anterior
8-6,2,KNN,DeepONMF_H2,0.9104,0.0126806939873178,0.776,0.0317017349682947,0.9440000000000002,0.0079254337420736,0.8142834367089755,0.0246512996676483,0.86,0.0198135843551841,anterior
8-6,2,KNN,DeepONMF_W,0.8131999999999999,0.0225211012164147,0.533,0.056302753041037,0.88325,0.0140756882602592,0.5731169764462896,0.0600955754311137,0.708125,0.035189220650648,anterior
8-6,2,SVM,DeepONMF_H2,0.9556,0.0090994505328618,0.889,0.0227486263321546,0.97225,0.0056871565830386,0.8916431938892059,0.0248018918447244,0.930625,0.0142178914575966,anterior
8-6,2,SVM,DeepONMF_W,0.8756,0.0097365291557104,0.6890000000000001,0.0243413228892762,0.92225,0.006085330722319,0.6881150379869181,0.0261790350035753,0.805625,0.0152133268057975,anterior
8-6,2,UjaNet,DeepONMF_H2,0.976,0.0081240384046359,0.9399999999999998,0.0203100960115899,0.985,0.0050775240028975,0.9418609078382376,0.0190897572828243,0.9625,0.0126938100072437,anterior
8-6,2,UjaNet,DeepONMF_W,0.932,0.0174928556845358,0.8300000000000001,0.0437321392113397,0.9575,0.010933034802835,0.8399039532727006,0.0367875925705828,0.89375,0.0273325870070873,anterior
8-6-3,3,KNN,DeepONMF_H3,0.9404,0.0072663608498339,0.851,0.0181659021245849,0.96275,0.0045414755311462,0.8639836774573562,0.0110562588168246,0.906875,0.0113536888278656,anterior
8-6-3,3,KNN,DeepONMF_W,0.8600000000000001,0.0073484692283494,0.65,0.0183711730708738,0.9125,0.0045927932677184,0.6846817230046347,0.0193317966597705,0.78125,0.0114819831692961,anterior
8-6-3,3,SVM,DeepONMF_H3,0.9568,0.0054037024344424,0.892,0.0135092560861062,0.973,0.0033773140215265,0.8950168321197772,0.0151763298198514,0.9325,0.0084432850538164,anterior
8-6-3,3,SVM,DeepONMF_W,0.9032,0.0054037024344425,0.758,0.0135092560861062,0.9395,0.0033773140215265,0.773943493685163,0.0248625926938215,0.8487500000000001,0.0084432850538164,anterior
8-6-3,3,UjaNet,DeepONMF_H3,0.9728,0.0100598210719674,0.932,0.0251495526799186,0.983,0.0062873881699796,0.934214007270362,0.023379085132792,0.9575,0.0157184704249491,anterior
8-6-3,3,UjaNet,DeepONMF_W,0.9468,0.0070142711667,0.867,0.0175356779167502,0.96675,0.0043839194791875,0.8753153306895282,0.0174997172750949,0.916875,0.0109597986979688,anterior
8-6-4,3,KNN,DeepONMF_H3,0.9248,0.0124579292019179,0.812,0.0311448230047948,0.953,0.0077862057511986,0.8348814761699174,0.0223107724975817,0.8825,0.0194655143779967,anterior
8-6-4,3,KNN,DeepONMF_W,0.8524,0.009838699100999,0.631,0.0245967477524976,0.90775,0.0061491869381244,0.6642095041870094,0.0204370774778974,0.7693749999999999,0.015372967345311,anterior
8-6-4,3,SVM,DeepONMF_H3,0.9604,0.0096332756630338,0.901,0.0240831891575845,0.97525,0.0060207972893961,0.9017661111358158,0.0249459426019744,0.938125,0.0150519932234903,anterior
8-6-4,3,SVM,DeepONMF_W,0.8927999999999999,0.0114542568506211,0.732,0.0286356421265526,0.933,0.0071589105316381,0.7398444069851752,0.0331139492775736,0.8324999999999999,0.0178972763290954,anterior
8-6-4,3,UjaNet,DeepONMF_H3,0.976,0.0115758369027902,0.94,0.0289395922569755,0.985,0.0072348980642438,0.9415017123156222,0.0274583485423892,0.9625,0.0180872451606097,anterior
8-6-4,3,UjaNet,DeepONMF_W,0.9376,0.0075365774725666,0.844,0.0188414436814167,0.961,0.004710360920354,0.8499178909643277,0.0156933685206539,0.9025,0.0117759023008854,anterior
8-7,2,KNN,DeepONMF_H2,0.9132,0.0141844985811977,0.783,0.0354612464529942,0.94575,0.0088653116132485,0.8125891404510606,0.0234836810193919,0.8643750000000001,0.0221632790331214,anterior
8-7,2,KNN,DeepONMF_W,0.8084,0.0132211951048307,0.5210000000000001,0.0330529877620768,0.88025,0.0082632469405192,0.5441544227684314,0.0401297214585786,0.7006249999999999,0.020658117351298,anterior
8-7,2,SVM,DeepONMF_H2,0.9544,0.0079246451024635,0.8859999999999999,0.0198116127561589,0.9715,0.0049529031890396,0.8884269998635512,0.0207947246962899,0.92875,0.0123822579725993,anterior
8-7,2,SVM,DeepONMF_W,0.8700000000000001,0.0137840487520902,0.675,0.0344601218802255,0.91875,0.0086150304700563,0.6702366338076929,0.0352377668813978,0.796875,0.0215375761751409,anterior
8-7,2,UjaNet,DeepONMF_H2,0.9724,0.0102371871136557,0.9309999999999998,0.0255929677841394,0.98275,0.0063982419460349,0.931609787414463,0.0256218468916684,0.956875,0.0159956048650871,anterior
8-7,2,UjaNet,DeepONMF_W,0.9384,0.0116961532137707,0.8460000000000001,0.0292403830344268,0.9615,0.0073100957586067,0.8528064891751616,0.0299064819620819,0.90375,0.0182752393965168,anterior
8-7-5-3,4,KNN,DeepONMF_H4,0.934,0.0092736184954956,0.835,0.0231840462387392,0.95875,0.0057960115596848,0.8516587444109189,0.0160596300582196,0.896875,0.014490028899212,anterior
8-7-5-3,4,KNN,DeepONMF_W,0.8720000000000001,0.0110453610171872,0.6799999999999999,0.0276134025429681,0.9200000000000002,0.006903350635742,0.7135554498852154,0.0223393399466242,0.8,0.0172583765893551,anterior
8-7-5-3,4,SVM,DeepONMF_H4,0.9552,0.0076941536246685,0.8879999999999999,0.0192353840616713,0.972,0.0048088460154178,0.8909755514241724,0.0205417144610715,0.93,0.0120221150385445,anterior
8-7-5-3,4,SVM,DeepONMF_W,0.9012,0.0078230428862431,0.7529999999999999,0.0195576072156079,0.93825,0.0048894018039018,0.7718013277334576,0.0204394576298607,0.8456250000000001,0.0122235045097549,anterior
8-7-5-3,4,UjaNet,DeepONMF_H4,0.9712,0.009338094023943,0.928,0.0233452350598574,0.982,0.0058363087649642,0.9285232189072532,0.0238380012723823,0.9549999999999998,0.0145907719124109,anterior
8-7-5-3,4,UjaNet,DeepONMF_W,0.9399999999999998,0.0069282032302755,0.85,0.0173205080756888,0.9625,0.0043301270189221,0.8591532892132424,0.0167677070744623,0.90625,0.0108253175473055,anterior
9-3,2,KNN,DeepONMF_H2,0.9452,0.0065726706900619,0.8629999999999999,0.0164316767251549,0.96575,0.0041079191812886,0.8700906460314336,0.014474033582213,0.914375,0.0102697979532217,anterior
9-3,2,KNN,DeepONMF_W,0.8532,0.0092303846073714,0.633,0.0230759615184287,0.90825,0.0057689903796072,0.6720452371701231,0.0247778933772366,0.770625,0.0144224759490179,anterior
9-3,2,SVM,DeepONMF_H2,0.9652,0.0103537432844358,0.913,0.0258843582110895,0.97825,0.0064710895527724,0.9136136029866216,0.0268147871044433,0.945625,0.0161777238819309,anterior
9-3,2,SVM,DeepONMF_W,0.898,0.0095916630466254,0.745,0.0239791576165636,0.93625,0.0059947894041408,0.7545635596392785,0.0256115615242978,0.840625,0.0149869735103522,anterior
9-3,2,UjaNet,DeepONMF_H2,0.976,0.0104880884817015,0.94,0.0262202212042537,0.985,0.0065550553010634,0.942255387236389,0.0245619136744023,0.9625,0.0163876382526585,anterior
9-3,2,UjaNet,DeepONMF_W,0.9424,0.0095289033996573,0.8560000000000001,0.0238222584991432,0.964,0.0059555646247858,0.861292777240959,0.0207739522628223,0.91,0.0148889115619645,anterior
9-4,2,KNN,DeepONMF_H2,0.94,0.0086023252670426,0.85,0.0215058131676065,0.9625,0.0053764532919016,0.8555646449442588,0.020465847197762,0.90625,0.0134411332297541,anterior
9-4,2,KNN,DeepONMF_W,0.8320000000000001,0.0128062484748657,0.58,0.0320156211871642,0.8949999999999999,0.008003905296791,0.6115874311776114,0.029541865142261,0.7375,0.0200097632419776,anterior
9-4,2,SVM,DeepONMF_H2,0.9616,0.0106207344378814,0.904,0.0265518360947035,0.976,0.0066379590236759,0.9050254596256636,0.0284296341459053,0.94,0.0165948975591897,anterior
9-4,2,SVM,DeepONMF_W,0.8831999999999999,0.0046043457732884,0.708,0.0115108644332213,0.927,0.0028777161083052,0.7127367800767687,0.010184534306803,0.8175000000000001,0.0071942902707633,anterior
9-4,2,UjaNet,DeepONMF_H2,0.98,0.0074833147735479,0.95,0.0187082869338697,0.9875,0.0046770717334674,0.9506538268033028,0.0193144428124994,0.96875,0.0116926793336686,anterior
9-4,2,UjaNet,DeepONMF_W,0.9384,0.0123612297122899,0.8459999999999999,0.0309030742807249,0.9615,0.0077257685701812,0.8568833856455706,0.0273517031374482,0.90375,0.019314421425453,anterior
9-5,2,KNN,DeepONMF_H2,0.9288,0.0096540147089176,0.8220000000000001,0.0241350367722943,0.9555,0.0060337591930735,0.8393858956666251,0.0235643913040235,0.8887499999999999,0.0150843979826839,anterior
9-5,2,KNN,DeepONMF_W,0.8268000000000001,0.0140427917452335,0.567,0.0351069793630839,0.89175,0.008776744840771,0.5860672149415102,0.0455381945952423,0.7293749999999999,0.0219418621019274,anterior
9-5,2,SVM,DeepONMF_H2,0.9608,0.0067230945255887,0.902,0.0168077363139716,0.9755,0.0042019340784929,0.9034827211017584,0.0174857393801448,0.93875,0.0105048351962322,anterior
9-5,2,SVM,DeepONMF_W,0.8800000000000001,0.0110453610171872,0.7,0.0276134025429681,0.925,0.006903350635742,0.7075508235656002,0.0291158864073308,0.8125,0.0172583765893551,anterior
9-5,2,UjaNet,DeepONMF_H2,0.9776,0.011081516141756,0.944,0.0277037903543901,0.986,0.0069259475885975,0.9453936913774212,0.0272533980288866,0.965,0.0173148689714938,anterior
9-5,2,UjaNet,DeepONMF_W,0.9296,0.0127593103261892,0.8240000000000001,0.0318982758154731,0.956,0.0079745689538683,0.8304729818528379,0.031892371459776,0.89,0.0199364223846706,anterior
9-5-4,3,KNN,DeepONMF_H3,0.9344,0.0099398189118313,0.836,0.0248495472795784,0.959,0.0062123868198945,0.849118142383903,0.0237570489580731,0.8975,0.0155309670497364,anterior
9-5-4,3,KNN,DeepONMF_W,0.8540000000000001,0.0125698050899764,0.635,0.0314245127249413,0.90875,0.0078561281812353,0.6695986094701384,0.0406282179848226,0.771875,0.0196403204530883,anterior
9-5-4,3,SVM,DeepONMF_H3,0.9584,0.0071274118724821,0.8959999999999999,0.0178185296812054,0.974,0.0044546324203013,0.8979351177724861,0.0208413878546827,0.935,0.0111365810507534,anterior
9-5-4,3,SVM,DeepONMF_W,0.8868,0.0104498803820904,0.717,0.0261247009552262,0.92925,0.0065311752388065,0.7276143088724567,0.0342302629734228,0.8231249999999999,0.0163279380970164,anterior
9-5-4,3,UjaNet,DeepONMF_H3,0.976,0.008124038404636,0.94,0.0203100960115899,0.985,0.0050775240028975,0.9413088593281148,0.0207350472128671,0.9625,0.0126938100072437,anterior
9-5-4,3,UjaNet,DeepONMF_W,0.9404,0.0051768716422179,0.851,0.0129421791055447,0.96275,0.0032355447763861,0.8582782188137805,0.0153556779503129,0.906875,0.0080888619409655,anterior
9-6,2,KNN,DeepONMF_H2,0.9228,0.0036331804249169,0.807,0.0090829510622924,0.95175,0.002270737765573,0.8228260477489936,0.0085260317557577,0.8793749999999999,0.0056768444139327,anterior
9-6,2,KNN,DeepONMF_W,0.8204,0.0126015872016187,0.5509999999999999,0.0315039680040467,0.8877499999999999,0.0078759920010116,0.5764625432687174,0.0415313104730395,0.719375,0.0196899800025291,anterior
9-6,2,SVM,DeepONMF_H2,0.9588,0.009121403400793,0.897,0.0228035085019827,0.97425,0.0057008771254957,0.8994736783944541,0.0234945908175244,0.935625,0.0142521928137391,anterior
9-6,2,SVM,DeepONMF_W,0.8688,0.0122963409191515,0.6719999999999999,0.0307408522978787,0.918,0.0076852130744696,0.6685075240148725,0.0350476052554889,0.795,0.0192130326861742,anterior
9-6,2,UjaNet,DeepONMF_H2,0.9748,0.0114542568506211,0.937,0.0286356421265527,0.98425,0.0071589105316381,0.9389619062252916,0.0283961915853727,0.960625,0.0178972763290954,anterior
9-6,2,UjaNet,DeepONMF_W,0.9372,0.0054037024344424,0.843,0.0135092560861062,0.96075,0.0033773140215265,0.852691016859873,0.0103637732162393,0.901875,0.0084432850538164,anterior
9-6-3,3,KNN,DeepONMF_H3,0.9344,0.0105261578935526,0.836,0.0263153947338815,0.959,0.0065788486834703,0.8501607241852435,0.0241867985072862,0.8975,0.016447121708676,anterior
9-6-3,3,KNN,DeepONMF_W,0.8596,0.0157733953225042,0.649,0.0394334883062607,0.91225,0.0098583720765651,0.6808362250116413,0.0396949211405422,0.780625,0.0246459301914129,anterior
9-6-3,3,SVM,DeepONMF_H3,0.9596,0.0089888820216976,0.899,0.0224722050542441,0.97475,0.0056180512635611,0.9004514270677004,0.0237144626545087,0.936875,0.0140451281589026,anterior
9-6-3,3,SVM,DeepONMF_W,0.8972000000000001,0.0074296702484026,0.743,0.0185741756210067,0.93575,0.0046435439052517,0.7560690366988967,0.0177034839868551,0.8393750000000001,0.0116088597631291,anterior
9-6-3,3,UjaNet,DeepONMF_H3,0.9744,0.0108074048688849,0.936,0.0270185121722125,0.984,0.0067546280430531,0.9373334355669192,0.0264444993618969,0.96,0.0168865701076328,anterior
9-6-3,3,UjaNet,DeepONMF_W,0.94,0.0110453610171872,0.85,0.0276134025429681,0.9625,0.006903350635742,0.8534714587520138,0.0259019182867175,0.90625,0.017258376589355,anterior
9-7-3,3,KNN,DeepONMF_H3,0.9376,0.0065421708935184,0.844,0.016355427233796,0.961,0.004088856808449,0.8547299854577851,0.0120520723737338,0.9025,0.0102221420211225,anterior
9-7-3,3,KNN,DeepONMF_W,0.8692,0.0046043457732885,0.6729999999999999,0.0115108644332213,0.91825,0.0028777161083053,0.7057488929706469,0.013566446247023,0.795625,0.0071942902707633,anterior
9-7-3,3,SVM,DeepONMF_H3,0.958,0.0076157731058639,0.8949999999999999,0.0190394327646597,0.97375,0.0047598581911649,0.8967856324575774,0.0214664648276352,0.934375,0.0118996454779123,anterior
9-7-3,3,SVM,DeepONMF_W,0.9064,0.0062289646009589,0.766,0.0155724115023974,0.9415,0.0038931028755993,0.7787386992170404,0.0177634303562769,0.85375,0.0097327571889984,anterior
9-7-3,3,UjaNet,DeepONMF_H3,0.9764,0.0097365291557104,0.941,0.0243413228892761,0.98525,0.006085330722319,0.9436212287317324,0.0235521841024255,0.963125,0.0152133268057975,anterior
9-7-3,3,UjaNet,DeepONMF_W,0.9412,0.0079498427657406,0.853,0.0198746069143517,0.96325,0.0049686517285879,0.8615349798974108,0.0203930946223079,0.908125,0.0124216293214699,anterior
9-7-5-3,4,KNN,DeepONMF_H4,0.9356,0.0051768716422178,0.8390000000000001,0.0129421791055448,0.95975,0.0032355447763861,0.8540907889936069,0.0129964343470751,0.899375,0.0080888619409655,anterior
9-7-5-3,4,KNN,DeepONMF_W,0.8635999999999999,0.0086486993241759,0.659,0.0216217483104397,0.91475,0.0054054370776098,0.693554128254017,0.0282291685765524,0.786875,0.0135135926940247,anterior
9-7-5-3,4,SVM,DeepONMF_H4,0.9636,0.0093166517590816,0.909,0.0232916293977041,0.97725,0.005822907349426,0.9105311610797204,0.024201766205947,0.943125,0.0145572683735651,anterior
9-7-5-3,4,SVM,DeepONMF_W,0.902,0.0120830459735945,0.755,0.0302076149339864,0.93875,0.0075519037334965,0.7689006900225779,0.0345387463206476,0.846875,0.0188797593337415,anterior
9-7-5-3,4,UjaNet,DeepONMF_H4,0.9684,0.0089888820216977,0.921,0.0224722050542442,0.98025,0.005618051263561,0.922705594077832,0.0209902455015295,0.950625,0.0140451281589026,anterior
9-7-5-3,4,UjaNet,DeepONMF_W,0.9436,0.0160872620417521,0.859,0.0402181551043803,0.96475,0.0100545387760951,0.8674743993245313,0.0356695927258217,0.911875,0.0251363469402377,anterior
9-8,2,KNN,DeepONMF_H2,0.9068,0.0103537432844357,0.767,0.0258843582110896,0.94175,0.0064710895527723,0.8053958563936406,0.0229648211917777,0.8543749999999999,0.0161777238819309,anterior
